plant_id,plant,warehouse_id,warehouse,plant_region,warehouse_region,distance_km,cost_per_unit,lead_time_days,route_capacity,emission_kg_per_unit,route_risk_score,route_status
P008,Plant_Lucknow,W088,WH_Bhubaneswar_Zone_4,North,East,898.8,21.59,3,4546,0.1221,3.72,Open
P008,Plant_Lucknow,W089,WH_Ranchi_Zone_1,North,East,589.6,16.79,1,3837,0.1164,2.0,Open
P008,Plant_Lucknow,W090,WH_Ranchi_Zone_2,North,East,592.7,14.98,2,2055,0.0808,1.79,Open
P008,Plant_Lucknow,W091,WH_Ranchi_Zone_3,North,East,592.0,10.49,2,1599,0.084,2.72,Open
P008,Plant_Lucknow,W092,WH_Ranchi_Zone_4,North,East,582.4,16.74,2,4167,0.1322,3.14,Open
P008,Plant_Lucknow,W093,WH_Guwahati_Zone_1,North,East,1081.9,21.09,3,5061,0.2268,1.38,Open
P008,Plant_Lucknow,W094,WH_Guwahati_Zone_2,North,East,1062.0,20.77,3,5775,0.2002,4.3,Open
P008,Plant_Lucknow,W095,WH_Guwahati_Zone_3,North,East,1079.9,19.25,2,3717,0.1932,2.03,Open
P008,Plant_Lucknow,W096,WH_Guwahati_Zone_4,North,East,1056.5,23.55,2,3552,0.2526,1.52,Open
P008,Plant_Lucknow,W097,WH_Patna_Zone_1,North,East,420.6,12.79,1,5090,0.0723,3.72,Open
P008,Plant_Lucknow,W098,WH_Patna_Zone_2,North,East,438.7,12.24,1,2304,0.0756,4.89,Open
P008,Plant_Lucknow,W099,WH_Patna_Zone_3,North,East,432.5,9.59,2,1556,0.092,1.68,Open
P008,Plant_Lucknow,W100,WH_Patna_Zone_4,North,East,436.0,13.41,2,1238,0.0582,2.41,Open
P008,Plant_Lucknow,W101,WH_Indore_Zone_1,North,Central,701.4,17.64,2,4808,0.098,2.53,Open
P008,Plant_Lucknow,W102,WH_Indore_Zone_2,North,Central,669.5,13.58,2,3523,0.0941,1.32,Open
P008,Plant_Lucknow,W103,WH_Indore_Zone_3,North,Central,682.9,17.36,2,3686,0.0943,1.15,Open
P008,Plant_Lucknow,W104,WH_Indore_Zone_4,North,Central,665.0,16.45,2,5028,0.0819,3.75,Open
P008,Plant_Lucknow,W105,WH_Bhopal_Zone_1,North,Central,543.9,13.26,2,5154,0.1244,3.06,Open
P008,Plant_Lucknow,W106,WH_Bhopal_Zone_2,North,Central,517.8,12.08,1,5092,0.0752,3.75,Open
P008,Plant_Lucknow,W107,WH_Bhopal_Zone_3,North,Central,525.9,12.54,2,2087,0.116,3.62,Open
P008,Plant_Lucknow,W108,WH_Bhopal_Zone_4,North,Central,526.4,11.42,2,4207,0.0796,2.17,Open
P008,Plant_Lucknow,W109,WH_Nagpur_Zone_1,North,Central,643.3,15.5,1,4887,0.1211,2.45,Open
P008,Plant_Lucknow,W110,WH_Nagpur_Zone_2,North,Central,663.7,17.11,2,5667,0.1468,2.6,Open
P008,Plant_Lucknow,W111,WH_Nagpur_Zone_3,North,Central,681.6,14.98,2,5387,0.1549,2.99,Open
P008,Plant_Lucknow,W112,WH_Nagpur_Zone_4,North,Central,672.9,17.07,2,3699,0.0991,3.1,Open
P008,Plant_Lucknow,W113,WH_Raipur_Zone_1,North,Central,617.3,16.5,2,1758,0.1371,4.11,Open
P008,Plant_Lucknow,W114,WH_Raipur_Zone_2,North,Central,646.9,13.6,2,1561,0.0808,3.82,Open
P008,Plant_Lucknow,W115,WH_Raipur_Zone_3,North,Central,641.7,15.02,2,2325,0.0868,1.7,Open
P008,Plant_Lucknow,W116,WH_Raipur_Zone_4,North,Central,624.1,17.88,2,2019,0.123,2.31,Open
P008,Plant_Lucknow,W117,WH_Jabalpur_Zone_1,North,Central,403.3,12.59,1,5473,0.0717,2.33,Open
P008,Plant_Lucknow,W118,WH_Jabalpur_Zone_2,North,Central,403.2,11.1,1,5214,0.0887,2.0,Open
P008,Plant_Lucknow,W119,WH_Jabalpur_Zone_3,North,Central,413.0,11.66,1,3376,0.0881,3.96,Open
P008,Plant_Lucknow,W120,WH_Jabalpur_Zone_4,North,Central,401.7,12.92,1,2159,0.0908,4.45,Open
P009,Plant_Bengaluru,W001,WH_Ahmedabad_Zone_1,South,West,1233.5,24.64,2,2643,0.2086,3.99,Open
P009,Plant_Bengaluru,W002,WH_Ahmedabad_Zone_2,South,West,1249.4,20.72,3,5731,0.2865,4.85,Open
P009,Plant_Bengaluru,W003,WH_Ahmedabad_Zone_3,South,West,1253.7,23.87,4,5845,0.2969,3.65,Open
P009,Plant_Bengaluru,W004,WH_Ahmedabad_Zone_4,South,West,1211.3,23.35,4,5304,0.2608,4.96,Open
P009,Plant_Bengaluru,W005,WH_Surat_Zone_1,South,West,1030.2,21.72,3,3482,0.239,4.47,Open
P009,Plant_Bengaluru,W006,WH_Surat_Zone_2,South,West,1029.1,19.02,3,5919,0.14,2.24,Open
P009,Plant_Bengaluru,W007,WH_Surat_Zone_3,South,West,1049.1,22.35,3,3154,0.1304,3.2,Open
P009,Plant_Bengaluru,W008,WH_Surat_Zone_4,South,West,1048.6,22.97,3,3034,0.1931,4.3,Open
P009,Plant_Bengaluru,W009,WH_Rajkot_Zone_1,South,West,1263.8,20.73,3,2755,0.1708,3.71,Open
P009,Plant_Bengaluru,W010,WH_Rajkot_Zone_2,South,West,1264.9,25.32,3,2045,0.2069,1.21,Open
P009,Plant_Bengaluru,W011,WH_Rajkot_Zone_3,South,West,1259.9,25.79,3,3207,0.1875,3.64,Open
P009,Plant_Bengaluru,W012,WH_Rajkot_Zone_4,South,West,1252.9,28.22,4,4575,0.1733,1.28,Open
P009,Plant_Bengaluru,W013,WH_Mumbai_Zone_1,South,West,842.7,21.49,2,3739,0.138,4.49,Open
P009,Plant_Bengaluru,W014,WH_Mumbai_Zone_2,South,West,864.1,17.36,2,3575,0.1641,3.76,Open
P009,Plant_Bengaluru,W015,WH_Mumbai_Zone_3,South,West,864.0,18.18,3,5097,0.1725,2.02,Open
P009,Plant_Bengaluru,W016,WH_Mumbai_Zone_4,South,West,847.6,15.35,3,5308,0.1585,2.52,Open
P009,Plant_Bengaluru,W017,WH_Pune_Zone_1,South,West,734.1,16.66,2,1369,0.1589,1.65,Open
P009,Plant_Bengaluru,W018,WH_Pune_Zone_2,South,West,723.5,14.48,2,4981,0.1236,1.02,Open
P009,Plant_Bengaluru,W019,WH_Pune_Zone_3,South,West,721.3,15.26,2,4180,0.1474,4.17,Open
P009,Plant_Bengaluru,W020,WH_Pune_Zone_4,South,West,739.2,18.54,3,3756,0.1289,3.74,Open
P009,Plant_Bengaluru,W021,WH_Nashik_Zone_1,South,West,881.9,16.9,2,4283,0.2094,1.04,Open
P009,Plant_Bengaluru,W022,WH_Nashik_Zone_2,South,West,866.6,20.8,2,5415,0.1865,1.34,Open
P009,Plant_Bengaluru,W023,WH_Nashik_Zone_3,South,West,892.7,15.57,3,5062,0.1719,2.92,Open
P009,Plant_Bengaluru,W024,WH_Nashik_Zone_4,South,West,898.7,22.73,3,3688,0.1779,1.65,Open
P009,Plant_Bengaluru,W025,WH_Delhi_Zone_1,South,North,1743.7,24.18,5,4518,0.392,2.32,Open
P009,Plant_Bengaluru,W026,WH_Delhi_Zone_2,South,North,1733.5,32.3,5,4329,0.2989,4.14,Open
P009,Plant_Bengaluru,W027,WH_Delhi_Zone_3,South,North,1759.6,25.84,3,4680,0.2154,2.92,Open
P009,Plant_Bengaluru,W028,WH_Delhi_Zone_4,South,North,1748.8,30.57,4,2610,0.369,4.17,Open
P009,Plant_Bengaluru,W029,WH_Gurugram_Zone_1,South,North,1724.9,33.12,3,2678,0.2859,1.31,Open
P009,Plant_Bengaluru,W030,WH_Gurugram_Zone_2,South,North,1740.7,25.05,4,3368,0.301,1.26,Open
P009,Plant_Bengaluru,W031,WH_Gurugram_Zone_3,South,North,1740.0,37.27,4,3421,0.2458,2.71,Open
P009,Plant_Bengaluru,W032,WH_Gurugram_Zone_4,South,North,1740.7,25.08,5,3065,0.3805,3.22,Open
P009,Plant_Bengaluru,W033,WH_Noida_Zone_1,South,North,1721.3,27.12,3,907,0.3867,1.39,Open
P009,Plant_Bengaluru,W034,WH_Noida_Zone_2,South,North,1719.2,30.73,3,1637,0.2781,4.57,Open
P009,Plant_Bengaluru,W035,WH_Noida_Zone_3,South,North,1737.7,31.93,4,1391,0.3031,3.07,Open
P009,Plant_Bengaluru,W036,WH_Noida_Zone_4,South,North,1719.6,35.69,5,5203,0.3486,3.43,Open
P009,Plant_Bengaluru,W037,WH_Jaipur_Zone_1,South,North,1565.9,28.75,4,3270,0.2675,3.06,Open
P009,Plant_Bengaluru,W038,WH_Jaipur_Zone_2,South,North,1579.0,25.12,4,3019,0.3227,2.17,Open
P009,Plant_Bengaluru,W039,WH_Jaipur_Zone_3,South,North,1569.6,29.03,3,1170,0.3368,3.82,Open
P009,Plant_Bengaluru,W040,WH_Jaipur_Zone_4,South,North,1577.3,31.06,4,3222,0.2997,3.15,Open
P009,Plant_Bengaluru,W041,WH_Chandigarh_Zone_1,South,North,1996.8,32.71,4,4421,0.365,2.38,Open
P009,Plant_Bengaluru,W042,WH_Chandigarh_Zone_2,South,North,1963.5,43.74,4,3615,0.2747,3.98,Open
P009,Plant_Bengaluru,W043,WH_Chandigarh_Zone_3,South,North,1991.4,32.83,5,5379,0.3031,3.79,Open
P009,Plant_Bengaluru,W044,WH_Chandigarh_Zone_4,South,North,1960.8,24.29,6,4280,0.4382,4.85,Open
P009,Plant_Bengaluru,W045,WH_Lucknow_Zone_1,South,North,1568.1,23.99,4,4189,0.3288,1.21,Open
P009,Plant_Bengaluru,W046,WH_Lucknow_Zone_2,South,North,1572.4,29.65,3,2477,0.2343,2.11,Open
P009,Plant_Bengaluru,W047,WH_Lucknow_Zone_3,South,North,1564.8,34.88,3,4398,0.3085,2.53,Open
P009,Plant_Bengaluru,W048,WH_Lucknow_Zone_4,South,North,1562.2,36.26,4,3350,0.3072,4.81,Open
P009,Plant_Bengaluru,W049,WH_Kanpur_Zone_1,South,North,1524.5,22.96,5,3147,0.2345,2.77,Open
P009,Plant_Bengaluru,W050,WH_Kanpur_Zone_2,South,North,1511.3,24.01,3,2836,0.2096,2.57,Open
P009,Plant_Bengaluru,W051,WH_Kanpur_Zone_3,South,North,1538.3,28.01,5,4198,0.3256,1.07,Open
P009,Plant_Bengaluru,W052,WH_Kanpur_Zone_4,South,North,1511.7,34.63,3,5050,0.2336,2.33,Open
P009,Plant_Bengaluru,W053,WH_Ludhiana_Zone_1,South,North,1981.7,32.05,4,1918,0.3045,4.89,Open
P009,Plant_Bengaluru,W054,WH_Ludhiana_Zone_2,South,North,1979.0,27.09,4,3996,0.4566,4.54,Open
P009,Plant_Bengaluru,W055,WH_Ludhiana_Zone_3,South,North,1988.4,32.66,5,5811,0.3237,1.65,Open
P009,Plant_Bengaluru,W056,WH_Ludhiana_Zone_4,South,North,2009.5,35.15,5,5927,0.3482,4.13,Open
P009,Plant_Bengaluru,W057,WH_Bengaluru_Zone_1,South,South,6.1,7.93,1,5320,0.0011,1.61,Open
P009,Plant_Bengaluru,W058,WH_Bengaluru_Zone_2,South,South,27.3,8.25,1,1715,0.0055,4.22,Open
P009,Plant_Bengaluru,W059,WH_Bengaluru_Zone_3,South,South,25.6,7.24,1,4267,0.0034,4.88,Open
P009,Plant_Bengaluru,W060,WH_Bengaluru_Zone_4,South,South,7.0,5.85,1,4398,0.0011,2.15,Open
P009,Plant_Bengaluru,W061,WH_Chennai_Zone_1,South,South,270.8,9.81,1,4691,0.0483,3.17,Open
P009,Plant_Bengaluru,W062,WH_Chennai_Zone_2,South,South,295.6,11.93,1,2325,0.0417,1.79,Open
P009,Plant_Bengaluru,W063,WH_Chennai_Zone_3,South,South,309.4,9.95,1,4264,0.0394,2.08,Open
P009,Plant_Bengaluru,W064,WH_Chennai_Zone_4,South,South,303.5,11.1,1,1206,0.0647,4.19,Open
P009,Plant_Bengaluru,W065,WH_Hyderabad_Zone_1,South,South,504.4,13.16,1,3916,0.1053,3.17,Open
P009,Plant_Bengaluru,W066,WH_Hyderabad_Zone_2,South,South,475.8,13.65,2,4137,0.1073,2.95,Open
P009,Plant_Bengaluru,W067,WH_Hyderabad_Zone_3,South,South,496.6,14.32,2,5716,0.0848,3.29,Open
P009,Plant_Bengaluru,W068,WH_Hyderabad_Zone_4,South,South,507.2,16.95,2,3533,0.0707,4.98,Open
P009,Plant_Bengaluru,W069,WH_Cochin_Zone_1,South,South,347.8,11.55,1,1788,0.0562,2.04,Open
P009,Plant_Bengaluru,W070,WH_Cochin_Zone_2,South,South,349.3,10.83,1,4877,0.0759,3.22,Open
P009,Plant_Bengaluru,W071,WH_Cochin_Zone_3,South,South,351.7,14.12,1,3972,0.0653,3.21,Open
P009,Plant_Bengaluru,W072,WH_Cochin_Zone_4,South,South,372.1,13.08,1,2996,0.0535,2.65,Open
P009,Plant_Bengaluru,W073,WH_Coimbatore_Zone_1,South,South,213.1,8.95,1,2710,0.0357,4.81,Open
P009,Plant_Bengaluru,W074,WH_Coimbatore_Zone_2,South,South,229.2,8.76,1,5417,0.0279,1.69,Open
P009,Plant_Bengaluru,W075,WH_Coimbatore_Zone_3,South,South,244.3,9.48,1,2134,0.0356,1.24,Open
P009,Plant_Bengaluru,W076,WH_Coimbatore_Zone_4,South,South,222.3,10.1,1,2867,0.0533,4.95,Open
P009,Plant_Bengaluru,W077,WH_Mysuru_Zone_1,South,South,133.1,9.6,1,900,0.0257,3.1,Open
P009,Plant_Bengaluru,W078,WH_Mysuru_Zone_2,South,South,129.6,6.85,1,4450,0.0165,4.65,Open
P009,Plant_Bengaluru,W079,WH_Mysuru_Zone_3,South,South,139.8,8.29,1,5376,0.0212,3.02,Open
P009,Plant_Bengaluru,W080,WH_Mysuru_Zone_4,South,South,153.6,8.22,1,2907,0.0317,4.33,Open
P009,Plant_Bengaluru,W081,WH_Kolkata_Zone_1,South,East,1563.9,31.03,4,4239,0.2807,2.25,Open
P009,Plant_Bengaluru,W082,WH_Kolkata_Zone_2,South,East,1566.3,32.03,3,2968,0.3131,1.85,Open
P009,Plant_Bengaluru,W083,WH_Kolkata_Zone_3,South,East,1553.7,29.89,4,2611,0.2584,4.93,Open
P009,Plant_Bengaluru,W084,WH_Kolkata_Zone_4,South,East,1535.9,25.78,3,3382,0.2363,1.93,Open
P009,Plant_Bengaluru,W085,WH_Bhubaneswar_Zone_1,South,East,1193.4,26.32,3,3608,0.1577,3.44,Open
P009,Plant_Bengaluru,W086,WH_Bhubaneswar_Zone_2,South,East,1198.6,19.5,2,4485,0.1909,1.84,Open
P009,Plant_Bengaluru,W087,WH_Bhubaneswar_Zone_3,South,East,1192.3,23.84,2,1721,0.2275,1.28,Open
P009,Plant_Bengaluru,W088,WH_Bhubaneswar_Zone_4,South,East,1185.3,18.45,2,2394,0.2214,2.65,Open
P009,Plant_Bengaluru,W089,WH_Ranchi_Zone_1,South,East,1396.3,33.17,3,2045,0.3113,2.24,Open
P009,Plant_Bengaluru,W090,WH_Ranchi_Zone_2,South,East,1430.0,28.8,3,3156,0.1911,2.37,Open
P009,Plant_Bengaluru,W091,WH_Ranchi_Zone_3,South,East,1412.8,32.82,4,5527,0.1928,3.03,Open
P009,Plant_Bengaluru,W092,WH_Ranchi_Zone_4,South,East,1400.9,22.37,3,1361,0.2609,4.01,Open
P009,Plant_Bengaluru,W093,WH_Guwahati_Zone_1,South,East,2100.4,32.15,4,4070,0.3534,4.38,Open
P009,Plant_Bengaluru,W094,WH_Guwahati_Zone_2,South,East,2075.6,33.52,5,1983,0.3635,1.95,Open
P009,Plant_Bengaluru,W095,WH_Guwahati_Zone_3,South,East,2079.9,39.48,6,1647,0.4119,2.32,Open
P009,Plant_Bengaluru,W096,WH_Guwahati_Zone_4,South,East,2077.6,33.47,4,3165,0.4438,3.67,Open
P009,Plant_Bengaluru,W097,WH_Patna_Zone_1,South,East,1622.0,27.47,4,4227,0.2417,4.51,Open
P009,Plant_Bengaluru,W098,WH_Patna_Zone_2,South,East,1624.3,23.6,4,5556,0.2069,3.1,Open
P009,Plant_Bengaluru,W099,WH_Patna_Zone_3,South,East,1583.0,29.98,3,2555,0.2099,2.82,Open
P009,Plant_Bengaluru,W100,WH_Patna_Zone_4,South,East,1630.5,26.51,3,1639,0.3063,3.6,Open
P009,Plant_Bengaluru,W101,WH_Indore_Zone_1,South,Central,1099.9,19.81,4,4714,0.2059,1.62,Open
P009,Plant_Bengaluru,W102,WH_Indore_Zone_2,South,Central,1114.2,24.53,2,2944,0.1764,4.24,Open
P009,Plant_Bengaluru,W103,WH_Indore_Zone_3,South,Central,1106.7,24.69,3,3043,0.1853,1.7,Open
P009,Plant_Bengaluru,W104,WH_Indore_Zone_4,South,Central,1110.1,26.08,4,2868,0.2589,2.46,Open
P009,Plant_Bengaluru,W105,WH_Bhopal_Zone_1,South,Central,1123.1,27.34,3,4413,0.2274,1.45,Open
P009,Plant_Bengaluru,W106,WH_Bhopal_Zone_2,South,Central,1149.2,18.5,2,4511,0.1495,2.93,Open
P009,Plant_Bengaluru,W107,WH_Bhopal_Zone_3,South,Central,1141.2,22.79,3,2942,0.2519,3.61,Open
P009,Plant_Bengaluru,W108,WH_Bhopal_Zone_4,South,Central,1162.6,21.87,2,3485,0.2762,2.57,Open
P009,Plant_Bengaluru,W109,WH_Nagpur_Zone_1,South,Central,941.3,18.1,2,4935,0.1201,3.75,Open
P009,Plant_Bengaluru,W110,WH_Nagpur_Zone_2,South,Central,921.1,19.76,3,1142,0.1441,4.46,Open
P009,Plant_Bengaluru,W111,WH_Nagpur_Zone_3,South,Central,903.8,21.12,3,3190,0.109,3.26,Open
P009,Plant_Bengaluru,W112,WH_Nagpur_Zone_4,South,Central,910.2,18.6,2,3702,0.1949,1.77,Open
P009,Plant_Bengaluru,W113,WH_Raipur_Zone_1,South,Central,1016.4,23.44,2,4549,0.1739,3.2,Open
P009,Plant_Bengaluru,W114,WH_Raipur_Zone_2,South,Central,997.6,22.11,3,5507,0.197,3.75,Open
P009,Plant_Bengaluru,W115,WH_Raipur_Zone_3,South,Central,997.5,20.28,3,4639,0.1644,3.81,Open
P009,Plant_Bengaluru,W116,WH_Raipur_Zone_4,South,Central,1009.8,24.03,2,1955,0.1789,2.18,Open
P009,Plant_Bengaluru,W117,WH_Jabalpur_Zone_1,South,Central,1178.6,24.66,2,2833,0.2157,3.9,Open
P009,Plant_Bengaluru,W118,WH_Jabalpur_Zone_2,South,Central,1179.1,22.24,3,4186,0.1582,4.04,Open
P009,Plant_Bengaluru,W119,WH_Jabalpur_Zone_3,South,Central,1169.7,28.08,4,2277,0.1549,4.25,Open
P009,Plant_Bengaluru,W120,WH_Jabalpur_Zone_4,South,Central,1180.2,17.87,3,1395,0.156,4.49,Open
P010,Plant_Chennai,W001,WH_Ahmedabad_Zone_1,South,West,1364.8,26.89,4,1747,0.2801,2.46,Open
P010,Plant_Chennai,W002,WH_Ahmedabad_Zone_2,South,West,1379.7,32.02,3,1708,0.2705,4.94,Open
P010,Plant_Chennai,W003,WH_Ahmedabad_Zone_3,South,West,1385.6,22.72,3,5945,0.2523,2.73,Open
P010,Plant_Chennai,W004,WH_Ahmedabad_Zone_4,South,West,1344.6,32.31,3,4039,0.2542,4.8,Open
P010,Plant_Chennai,W005,WH_Surat_Zone_1,South,West,1189.5,27.82,2,5972,0.2586,3.97,Open
P010,Plant_Chennai,W006,WH_Surat_Zone_2,South,West,1186.9,27.98,2,3866,0.1612,4.55,Open
P010,Plant_Chennai,W007,WH_Surat_Zone_3,South,West,1206.5,27.69,3,2091,0.2553,3.89,Open
P010,Plant_Chennai,W008,WH_Surat_Zone_4,South,West,1200.5,21.56,3,1625,0.2497,3.5,Open
P010,Plant_Chennai,W009,WH_Rajkot_Zone_1,South,West,1432.3,31.49,4,4265,0.2926,3.05,Open
P010,Plant_Chennai,W010,WH_Rajkot_Zone_2,South,West,1436.2,31.9,4,5015,0.2624,1.63,Open
P010,Plant_Chennai,W011,WH_Rajkot_Zone_3,South,West,1430.7,22.84,3,3428,0.2563,2.06,Open
P010,Plant_Chennai,W012,WH_Rajkot_Zone_4,South,West,1423.0,29.91,3,3703,0.2737,4.94,Open
P010,Plant_Chennai,W013,WH_Mumbai_Zone_1,South,West,1026.3,27.4,2,5055,0.1715,4.85,Open
P010,Plant_Chennai,W014,WH_Mumbai_Zone_2,South,West,1051.8,22.47,3,5028,0.2133,3.72,Open
P010,Plant_Chennai,W015,WH_Mumbai_Zone_3,South,West,1050.2,21.12,2,1850,0.2038,2.62,Open
P010,Plant_Chennai,W016,WH_Mumbai_Zone_4,South,West,1030.5,19.68,3,3454,0.1865,1.25,Open
P010,Plant_Chennai,W017,WH_Pune_Zone_1,South,West,918.8,22.86,2,1891,0.1289,1.5,Open
P010,Plant_Chennai,W018,WH_Pune_Zone_2,South,West,904.4,24.6,2,3249,0.2098,2.33,Open
P010,Plant_Chennai,W019,WH_Pune_Zone_3,South,West,900.8,17.79,2,1164,0.139,2.08,Open
P010,Plant_Chennai,W020,WH_Pune_Zone_4,South,West,917.4,22.74,3,2553,0.1751,4.74,Open
P010,Plant_Chennai,W021,WH_Nashik_Zone_1,South,West,1032.6,17.14,3,1751,0.2109,3.88,Open
P010,Plant_Chennai,W022,WH_Nashik_Zone_2,South,West,1020.0,25.53,2,5635,0.1903,4.37,Open
P010,Plant_Chennai,W023,WH_Nashik_Zone_3,South,West,1044.0,23.28,3,5581,0.1968,4.78,Open
P010,Plant_Chennai,W024,WH_Nashik_Zone_4,South,West,1052.9,22.16,3,1169,0.2149,4.71,Open
P010,Plant_Chennai,W025,WH_Delhi_Zone_1,South,North,1758.5,30.8,6,5842,0.216,2.32,Open
P010,Plant_Chennai,W026,WH_Delhi_Zone_2,South,North,1752.3,34.0,5,1344,0.2715,4.29,Open
P010,Plant_Chennai,W027,WH_Delhi_Zone_3,South,North,1777.6,32.18,5,1208,0.3148,1.49,Open
P010,Plant_Chennai,W028,WH_Delhi_Zone_4,South,North,1766.4,40.14,5,5759,0.3171,3.76,Open
P010,Plant_Chennai,W029,WH_Gurugram_Zone_1,South,North,1745.9,30.36,4,958,0.312,2.8,Open
P010,Plant_Chennai,W030,WH_Gurugram_Zone_2,South,North,1761.7,26.77,5,1341,0.2806,1.97,Open
P010,Plant_Chennai,W031,WH_Gurugram_Zone_3,South,North,1757.2,26.46,4,3106,0.2806,1.71,Open
P010,Plant_Chennai,W032,WH_Gurugram_Zone_4,South,North,1759.0,37.01,4,5969,0.2765,3.09,Open
P010,Plant_Chennai,W033,WH_Noida_Zone_1,South,North,1735.9,35.43,4,4119,0.2662,4.99,Open
P010,Plant_Chennai,W034,WH_Noida_Zone_2,South,North,1733.7,39.24,3,3080,0.3604,3.44,Open
P010,Plant_Chennai,W035,WH_Noida_Zone_3,South,North,1750.3,36.87,4,1265,0.3305,2.78,Open
P010,Plant_Chennai,W036,WH_Noida_Zone_4,South,North,1732.4,33.69,5,5824,0.263,2.98,Open
P010,Plant_Chennai,W037,WH_Jaipur_Zone_1,South,North,1609.1,36.19,4,4267,0.3632,2.59,Open
P010,Plant_Chennai,W038,WH_Jaipur_Zone_2,South,North,1625.8,27.93,3,1492,0.2913,4.14,Open
P010,Plant_Chennai,W039,WH_Jaipur_Zone_3,South,North,1617.2,36.55,4,1828,0.2773,1.73,Open
P010,Plant_Chennai,W040,WH_Jaipur_Zone_4,South,North,1620.4,36.43,3,4494,0.2678,4.63,Open
P010,Plant_Chennai,W041,WH_Chandigarh_Zone_1,South,North,2012.1,36.41,6,1893,0.3165,2.84,Open
P010,Plant_Chennai,W042,WH_Chandigarh_Zone_2,South,North,1983.3,39.75,6,3018,0.3818,4.52,Open
P010,Plant_Chennai,W043,WH_Chandigarh_Zone_3,South,North,2007.0,32.72,5,4438,0.2894,1.31,Open
P010,Plant_Chennai,W044,WH_Chandigarh_Zone_4,South,North,1979.2,40.02,4,1722,0.2645,3.19,Open
P010,Plant_Chennai,W045,WH_Lucknow_Zone_1,South,North,1516.4,31.03,3,3412,0.326,3.33,Open
P010,Plant_Chennai,W046,WH_Lucknow_Zone_2,South,North,1521.5,32.04,5,3914,0.302,4.69,Open
P010,Plant_Chennai,W047,WH_Lucknow_Zone_3,South,North,1517.8,22.41,3,3833,0.1907,4.52,Open
P010,Plant_Chennai,W048,WH_Lucknow_Zone_4,South,North,1511.3,33.03,3,2686,0.224,3.91,Open
P010,Plant_Chennai,W049,WH_Kanpur_Zone_1,South,North,1484.9,25.95,3,975,0.2487,1.72,Open
P010,Plant_Chennai,W050,WH_Kanpur_Zone_2,South,North,1475.3,32.74,4,4180,0.2827,1.35,Open
P010,Plant_Chennai,W051,WH_Kanpur_Zone_3,South,North,1500.9,30.66,3,5665,0.2277,3.11,Open
P010,Plant_Chennai,W052,WH_Kanpur_Zone_4,South,North,1472.8,28.99,4,1213,0.1821,4.99,Open
P010,Plant_Chennai,W053,WH_Ludhiana_Zone_1,South,North,2013.4,37.35,4,5866,0.4831,2.05,Open
P010,Plant_Chennai,W054,WH_Ludhiana_Zone_2,South,North,2007.6,36.66,5,5598,0.2981,2.52,Open
P010,Plant_Chennai,W055,WH_Ludhiana_Zone_3,South,North,2021.4,37.06,5,2003,0.4348,4.55,Open
P010,Plant_Chennai,W056,WH_Ludhiana_Zone_4,South,North,2041.2,32.25,4,3892,0.3196,4.96,Open
P010,Plant_Chennai,W057,WH_Bengaluru_Zone_1,South,South,293.5,10.88,1,1320,0.0604,3.89,Open
P010,Plant_Chennai,W058,WH_Bengaluru_Zone_2,South,South,308.5,11.28,1,2816,0.0447,4.67,Open
P010,Plant_Chennai,W059,WH_Bengaluru_Zone_3,South,South,304.0,14.09,1,1275,0.0589,4.22,Open
P010,Plant_Chennai,W060,WH_Bengaluru_Zone_4,South,South,292.1,11.92,1,5763,0.0526,1.17,Open
P010,Plant_Chennai,W061,WH_Chennai_Zone_1,South,South,20.6,8.65,1,3466,0.0048,1.86,Open
P010,Plant_Chennai,W062,WH_Chennai_Zone_2,South,South,9.6,8.3,1,2342,0.0012,1.16,Open
P010,Plant_Chennai,W063,WH_Chennai_Zone_3,South,South,19.4,9.45,1,2544,0.0038,1.76,Open
P010,Plant_Chennai,W064,WH_Chennai_Zone_4,South,South,21.3,8.39,1,2251,0.005,4.33,Open
P010,Plant_Chennai,W065,WH_Hyderabad_Zone_1,South,South,526.2,14.28,2,1624,0.1231,1.31,Open
P010,Plant_Chennai,W066,WH_Hyderabad_Zone_2,South,South,502.4,17.88,2,1128,0.1007,3.41,Open
P010,Plant_Chennai,W067,WH_Hyderabad_Zone_3,South,South,507.7,12.44,1,4125,0.0813,1.43,Open
P010,Plant_Chennai,W068,WH_Hyderabad_Zone_4,South,South,525.6,13.63,2,1762,0.0844,2.24,Open
P010,Plant_Chennai,W069,WH_Cochin_Zone_1,South,South,544.9,18.13,2,5209,0.1198,1.29,Open
P010,Plant_Chennai,W070,WH_Cochin_Zone_2,South,South,549.0,16.35,2,2297,0.1214,2.96,Open
P010,Plant_Chennai,W071,WH_Cochin_Zone_3,South,South,547.2,13.89,1,2185,0.1128,3.97,Open
P010,Plant_Chennai,W072,WH_Cochin_Zone_4,South,South,561.8,13.05,2,2353,0.0958,1.27,Open
P010,Plant_Chennai,W073,WH_Coimbatore_Zone_1,South,South,422.3,14.64,1,5744,0.0865,1.61,Open
P010,Plant_Chennai,W074,WH_Coimbatore_Zone_2,South,South,414.5,14.26,1,3654,0.0889,1.91,Open
P010,Plant_Chennai,W075,WH_Coimbatore_Zone_3,South,South,433.9,14.88,2,5913,0.0968,2.87,Open
P010,Plant_Chennai,W076,WH_Coimbatore_Zone_4,South,South,435.9,14.93,1,5981,0.1014,3.89,Open
